SSN Prefix,Years Issued
451-54-####,1951-unknown
451-55-####,1981-unknown
451-56-####,1952-unknown
451-57-####,1982-unknown
451-58-####,1954-unknown
451-59-####,1983-unknown
451-60-####,1955-unknown
451-61-####,1983-unknown
451-62-####,1955-unknown
451-63-####,1983-unknown
451-64-####,1956-unknown
451-65-####,1983-unknown
451-66-####,1957-unknown
451-67-####,1984-unknown
451-68-####,1958-unknown
451-69-####,1984-unknown
451-70-####,1959-unknown
451-71-####,1985-unknown
451-72-####,1960-unknown
451-73-####,1985-unknown
451-74-####,1961-unknown
451-75-####,1985-unknown
451-76-####,1962-unknown
451-77-####,1986-unknown
451-78-####,1963-unknown
451-79-####,1986-unknown
451-80-####,1963-unknown
451-81-####,1987-unknown
451-82-####,1963-unknown
451-83-####,1987-unknown
451-84-####,1964-unknown
451-85-####,1987-unknown
451-86-####,1965-unknown
451-87-####,1987-unknown
451-88-####,1965-unknown
451-89-####,1987-unknown
451-90-####,1966-unknown
451-91-####,1987-unknown
451-92-####,1966-unknown
451-93-####,1988-unknown
451-94-####,1967-unknown
451-95-####,1988-unknown
451-96-####,1967-unknown
451-97-####,1988-unknown
451-98-####,1968-unknown
451-99-####,1988-unknown
452-01-####,1936-1950
452-02-####,1969-unknown
452-03-####,1936-1950
452-04-####,1969-unknown
452-05-####,1936-1950
452-06-####,1970-unknown
452-07-####,1936-1950
452-08-####,1970-unknown
452-09-####,1936-1950
452-10-####,1936-1950
452-11-####,1971-unknown
452-12-####,1936-1950
452-13-####,1972-unknown
452-14-####,1936-1950
452-15-####,1972-unknown
452-16-####,1936-1950
452-17-####,1973-unknown
452-18-####,1936-1950
452-19-####,1973-unknown
452-20-####,1936-1950
452-21-####,1973-unknown
452-22-####,1936-1950
452-23-####,1973-unknown
452-24-####,1936-1950
452-25-####,1974-unknown
452-26-####,1936-1950
452-27-####,1974-unknown
452-28-####,1936-1950
452-29-####,1974-unknown
452-30-####,1936-1950
452-31-####,1975-unknown
452-32-####,1936-1950
452-33-####,1975-unknown
452-34-####,1936-1950
452-35-####,1976-unknown
452-36-####,1936-1950
452-37-####,1976-unknown
452-38-####,1936-1950
452-39-####,1976-unknown
452-40-####,1936-1950
452-41-####,1977-unknown
452-42-####,1936-1950
452-43-####,1978-unknown
452-44-####,1936-1950
452-45-####,1978-unknown
452-46-####,1936-1950
452-47-####,1979-unknown
452-48-####,1936-1950
452-49-####,1980-unknown
452-50-####,1936-1950
452-51-####,1980-unknown
452-52-####,1951-unknown
452-53-####,1981-unknown
452-54-####,1952-unknown
452-55-####,1981-unknown
452-56-####,1952-unknown
452-57-####,1982-unknown
452-58-####,1954-unknown
452-59-####,1983-unknown
452-60-####,1955-unknown
452-61-####,1983-unknown
452-62-####,1955-unknown
452-63-####,1983-unknown
452-64-####,1956-unknown
452-65-####,1983-unknown
452-66-####,1957-unknown
452-67-####,1984-unknown
452-68-####,1958-unknown
452-69-####,1984-unknown
452-70-####,1959-unknown
452-71-####,1985-unknown
452-72-####,1960-unknown
452-73-####,1985-unknown
