SSN Prefix,Years Issued
272-34-####,1954-1955
272-36-####,1956-1957
272-38-####,1958-1960
272-40-####,1961-1962
272-42-####,1963-unknown
272-44-####,1963-unknown
272-46-####,1964-unknown
272-48-####,1965-unknown
272-50-####,1965-unknown
272-52-####,1966-1967
272-54-####,1968-unknown
272-56-####,1969-1970
272-58-####,1971-unknown
272-60-####,1972-unknown
272-62-####,1973-unknown
272-64-####,1973-unknown
272-66-####,1974-unknown
272-68-####,1975-unknown
272-70-####,1976-unknown
272-72-####,1976-1977
272-74-####,1978-1979
272-76-####,1980-unknown
272-78-####,1981-1982
272-80-####,1983-unknown
272-82-####,1984-unknown
272-84-####,1985-1986
272-86-####,1987-unknown
272-88-####,1987-1988
272-90-####,1989-1992
272-92-####,1989-1992
272-94-####,1989-1992
272-96-####,1993-unknown
272-98-####,1995-unknown
273-01-####,1936-1950
273-02-####,1997-1998
273-03-####,1936-1950
273-04-####,1998-unknown
273-05-####,1936-1950
273-06-####,2000-2001
273-07-####,1936-1950
273-08-####,2003-2004
273-09-####,1936-1950
273-10-####,1936-1950
273-11-####,2004-2006
273-12-####,1936-1950
273-13-####,2006-2008
273-14-####,1936-1950
273-15-####,2008-2011
273-16-####,1936-1950
273-17-####,2011-unknown
273-18-####,1936-1950
273-20-####,1936-1950
273-22-####,1936-1950
273-24-####,1936-1950
273-26-####,1936-1950
273-28-####,1936-1950
273-30-####,1951-unknown
273-32-####,1952-1953
273-34-####,1954-1955
273-36-####,1956-1958
273-38-####,1959-1960
273-40-####,1961-1962
273-42-####,1963-unknown
273-44-####,1963-unknown
273-46-####,1964-unknown
273-48-####,1965-unknown
273-50-####,1965-unknown
273-52-####,1966-1967
273-54-####,1968-1969
273-56-####,1970-unknown
273-58-####,1971-unknown
273-60-####,1972-unknown
273-62-####,1973-unknown
273-64-####,1973-unknown
273-66-####,1974-unknown
273-68-####,1975-unknown
273-70-####,1976-unknown
273-72-####,1976-1977
273-74-####,1978-1979
273-76-####,1980-unknown
273-78-####,1981-1982
273-80-####,1983-unknown
273-82-####,1984-unknown
273-84-####,1985-1986
