SSN Prefix,Years Issued
428-59-####,1987-unknown
428-60-####,1936-1950
428-61-####,1988-unknown
428-62-####,1951-unknown
428-63-####,1988-unknown
428-64-####,1952-unknown
428-65-####,1989-1992
428-66-####,1953-unknown
428-67-####,1989-1992
428-68-####,1954-unknown
428-69-####,1989-1992
428-70-####,1955-unknown
428-71-####,1989-1992
428-72-####,1955-unknown
428-73-####,1989-1992
428-74-####,1955-unknown
428-75-####,1993-unknown
428-76-####,1956-unknown
428-77-####,1994-unknown
428-78-####,1957-unknown
428-79-####,1995-unknown
428-80-####,1957-unknown
428-81-####,1996-1998
428-82-####,1958-unknown
428-83-####,1998-unknown
428-84-####,1959-unknown
428-85-####,1999-unknown
428-86-####,1960-unknown
428-87-####,2000-unknown
428-88-####,1961-unknown
428-89-####,2001-unknown
428-90-####,1961-unknown
428-91-####,2002-unknown
428-92-####,1962-unknown
428-93-####,2003-2004
428-94-####,1963-unknown
428-95-####,2004-2005
428-96-####,1963-unknown
428-97-####,2005-2006
428-98-####,1964-1969
428-99-####,2006-2007
587-01-####,1964-unknown
587-02-####,1973-unknown
587-03-####,1964-unknown
587-04-####,1973-unknown
587-05-####,1964-unknown
587-06-####,1973-unknown
587-07-####,1965-unknown
587-08-####,1973-unknown
587-09-####,1965-unknown
587-10-####,1965-unknown
587-11-####,1973-unknown
587-12-####,1965-unknown
587-13-####,1973-unknown
587-14-####,1965-unknown
587-15-####,1973-unknown
587-16-####,1965-unknown
587-17-####,1974-unknown
587-18-####,1965-unknown
587-19-####,1974-unknown
587-20-####,1965-unknown
587-21-####,1975-unknown
587-22-####,1965-unknown
587-23-####,1975-unknown
587-24-####,1965-unknown
587-25-####,1976-unknown
587-26-####,1965-unknown
587-27-####,1976-unknown
587-28-####,1966-unknown
587-29-####,1977-unknown
587-30-####,1966-unknown
587-31-####,1978-unknown
587-32-####,1966-unknown
587-33-####,1979-unknown
587-34-####,1966-unknown
587-35-####,1980-unknown
587-36-####,1966-unknown
587-37-####,1981-unknown
587-38-####,1966-unknown
587-39-####,1981-unknown
587-40-####,1966-unknown
587-41-####,1982-unknown
587-42-####,1966-unknown
587-43-####,1982-unknown
587-44-####,1966-unknown
587-45-####,1983-unknown
587-46-####,1966-unknown
587-47-####,1983-unknown
587-48-####,1967-unknown
587-49-####,1983-1984
587-50-####,1967-unknown
587-51-####,1985-unknown
587-52-####,1967-unknown
587-53-####,1986-unknown
587-54-####,1967-unknown
587-55-####,1987-unknown
587-56-####,1967-unknown
587-57-####,1987-unknown
587-58-####,1967-unknown
587-59-####,1987-unknown
587-60-####,1968-unknown
587-61-####,1988-unknown
587-62-####,1968-unknown
587-63-####,1988-unknown
587-64-####,1968-unknown
587-65-####,1989-1992
587-66-####,1968-unknown
587-67-####,1989-1992
587-68-####,1968-unknown
587-69-####,1989-1992
587-70-####,1968-unknown
587-71-####,1989-1992
587-72-####,1968-unknown
587-73-####,1989-1992
587-74-####,1968-unknown
587-75-####,1993-unknown
587-76-####,1969-unknown
587-77-####,1994-unknown
587-78-####,1969-unknown
587-79-####,1995-unknown
587-80-####,1969-unknown
587-81-####,1997-1998
587-82-####,1969-unknown
587-83-####,1998-1999
587-84-####,1969-unknown
587-85-####,1999-2000
587-86-####,1969-unknown
587-87-####,2000-2001
587-88-####,1969-unknown
587-89-####,2001-2002
587-90-####,1969-unknown
587-91-####,2002-unknown
587-92-####,1969-unknown
587-93-####,2003-2004
587-94-####,1970-unknown
587-95-####,2004-2005
587-96-####,1970-unknown
587-97-####,2005-2006
587-98-####,1970-1972
587-99-####,2006-2007
588-01-####,2006-2007
588-03-####,2007-2008
588-05-####,2008-2010
588-07-####,2010-2011
588-09-####,2011-unknown
752-01-####,2007-unknown
752-03-####,2007-2009
752-05-####,2009-2010
752-07-####,2010-2011
752-09-####,2011-unknown
753-01-####,2007-2008
754-01-####,2007-2008
754-03-####,2008-2009
754-05-####,2009-2010
754-07-####,2010-2011
755-01-####,2008-unknown
755-03-####,2008-2009
755-05-####,2009-2010
755-07-####,2010-2011
