SSN Prefix,Years Issued
535-37-####,1997-unknown
535-38-####,1956-1958
535-39-####,1997-1998
535-40-####,1959-1960
535-41-####,1998-unknown
535-42-####,1961-unknown
535-43-####,1999-unknown
535-44-####,1962-unknown
535-45-####,2000-unknown
535-46-####,1963-unknown
535-47-####,2001-unknown
535-48-####,1964-unknown
535-49-####,2002-2003
535-50-####,1965-unknown
535-51-####,2003-unknown
535-52-####,1966-unknown
535-53-####,2003-2004
535-54-####,1967-unknown
535-55-####,2004-2005
535-56-####,1968-unknown
535-57-####,2005-2006
535-58-####,1969-unknown
535-59-####,2006-2007
535-60-####,1969-1970
535-61-####,2007-2008
535-62-####,1971-unknown
535-63-####,2008-unknown
535-64-####,1972-unknown
535-65-####,2008-2009
535-66-####,1973-unknown
535-67-####,2009-2010
535-68-####,1973-unknown
535-69-####,2010-2011
535-70-####,1974-unknown
535-71-####,2011-unknown
535-72-####,1975-unknown
535-74-####,1975-unknown
535-76-####,1976-unknown
535-78-####,1977-unknown
535-80-####,1977-unknown
535-82-####,1978-unknown
535-84-####,1979-unknown
535-86-####,1980-unknown
535-88-####,1981-unknown
535-90-####,1982-unknown
535-92-####,1983-unknown
535-94-####,1984-unknown
535-96-####,1985-unknown
535-98-####,1985-unknown
536-01-####,1936-1950
536-02-####,1986-unknown
536-03-####,1936-1950
536-04-####,1987-unknown
536-05-####,1936-1950
536-06-####,1987-unknown
536-07-####,1936-1950
536-08-####,1988-unknown
536-09-####,1936-1950
536-10-####,1936-1950
536-11-####,1988-unknown
536-12-####,1936-1950
536-13-####,1988-unknown
536-14-####,1936-1950
536-15-####,1989-1992
536-16-####,1936-1950
536-17-####,1989-1992
536-18-####,1936-1950
536-19-####,1989-1992
536-20-####,1936-1950
536-21-####,1989-1992
536-22-####,1936-1950
536-23-####,1989-1992
536-24-####,1936-1950
536-25-####,1989-1992
536-26-####,1936-1950
536-27-####,1993-unknown
536-28-####,1936-1950
536-29-####,1994-unknown
536-30-####,1936-1950
536-31-####,1994-unknown
536-32-####,1951-1953
536-33-####,1995-unknown
536-34-####,1954-unknown
536-35-####,1996-unknown
536-36-####,1955-1956
536-37-####,1997-1998
536-38-####,1957-1958
536-39-####,1998-unknown
536-40-####,1959-1960
536-41-####,1998-unknown
536-42-####,1961-unknown
536-43-####,1999-2000
536-44-####,1962-unknown
536-45-####,2000-unknown
536-46-####,1963-unknown
536-47-####,2001-unknown
536-48-####,1964-unknown
536-49-####,2002-unknown
536-50-####,1965-unknown
536-51-####,2003-unknown
536-52-####,1966-unknown
536-53-####,2003-2004
536-54-####,1967-unknown
536-55-####,2004-2005
536-56-####,1968-unknown
536-57-####,2005-2006
536-58-####,1969-unknown
536-59-####,2006-2007
536-60-####,1970-unknown
536-61-####,2007-2008
536-62-####,1971-unknown
536-63-####,2008-unknown
536-64-####,1972-unknown
536-65-####,2008-2009
536-66-####,1973-unknown
536-67-####,2009-2010
536-68-####,1973-unknown
536-69-####,2010-2011
536-70-####,1974-unknown
536-71-####,2011-unknown
536-72-####,1975-unknown
536-74-####,1975-unknown
536-76-####,1976-unknown
536-78-####,1977-unknown
536-80-####,1977-unknown
