SSN Prefix,Years Issued
325-72-####,1981-1982
325-74-####,1983-unknown
325-76-####,1984-1986
325-78-####,1987-unknown
325-80-####,1988-unknown
325-82-####,1989-1992
325-84-####,1989-1992
325-86-####,1989-1992
325-88-####,1989-1992
325-90-####,1994-unknown
325-92-####,1995-unknown
325-94-####,1997-1998
325-96-####,1999-unknown
325-98-####,2001-unknown
326-01-####,1936-1950
326-02-####,2002-2004
326-03-####,1936-1950
326-04-####,2004-2006
326-05-####,1936-1950
326-06-####,2006-2008
326-07-####,1936-1950
326-08-####,2008-2010
326-09-####,1936-1950
326-10-####,1936-1950
326-11-####,2010-2011
326-12-####,1936-1950
326-14-####,1936-1950
326-16-####,1936-1950
326-18-####,1936-1950
326-20-####,1936-1950
326-22-####,1936-1950
326-24-####,1936-1950
326-26-####,1936-1950
326-28-####,1951-unknown
326-30-####,1952-1954
326-32-####,1955-1956
326-34-####,1957-1958
326-36-####,1959-1960
326-38-####,1961-unknown
326-40-####,1962-unknown
326-42-####,1963-unknown
326-44-####,1964-1965
326-46-####,1966-unknown
326-48-####,1967-unknown
326-50-####,1968-unknown
326-52-####,1969-unknown
326-54-####,1970-1971
326-56-####,1972-unknown
326-58-####,1972-unknown
326-60-####,1973-unknown
326-62-####,1974-unknown
326-64-####,1975-1976
326-66-####,1977-unknown
326-68-####,1978-1979
326-70-####,1980-unknown
326-72-####,1981-1983
326-74-####,1984-1985
326-76-####,1986-unknown
326-78-####,1987-unknown
326-80-####,1988-unknown
326-82-####,1989-1992
326-84-####,1989-1992
326-86-####,1989-1992
326-88-####,1989-1992
326-90-####,1994-unknown
326-92-####,1995-unknown
326-94-####,1997-1998
326-96-####,1999-unknown
326-98-####,2001-unknown
327-01-####,1936-1950
327-02-####,2002-2004
327-03-####,1936-1950
327-04-####,2004-2006
327-05-####,1936-1950
327-06-####,2006-2008
327-07-####,1936-1950
327-08-####,2008-2010
327-09-####,1936-1950
327-10-####,1936-1950
327-11-####,2010-2011
327-12-####,1936-1950
327-14-####,1936-1950
327-16-####,1936-1950
327-18-####,1936-1950
327-20-####,1936-1950
327-22-####,1936-1950
327-24-####,1936-1950
327-26-####,1936-1950
327-28-####,1951-unknown
327-30-####,1952-1954
327-32-####,1955-1956
327-34-####,1957-1958
327-36-####,1959-1961
327-38-####,1962-unknown
327-40-####,1963-unknown
327-42-####,1964-unknown
327-44-####,1965-1966
327-46-####,1967-unknown
327-48-####,1968-unknown
327-50-####,1969-unknown
327-52-####,1970-unknown
327-54-####,1971-1972
327-56-####,1973-unknown
327-58-####,1973-unknown
327-60-####,1974-unknown
327-62-####,1975-unknown
327-64-####,1976-1977
327-66-####,1978-unknown
327-68-####,1979-1980
327-70-####,1981-unknown
327-72-####,1982-1983
327-74-####,1984-1985
327-76-####,1986-unknown
327-78-####,1987-unknown
327-80-####,1988-unknown
327-82-####,1989-1992
