SSN Prefix,Years Issued
481-48-####,1956-1957
481-50-####,1958-1959
481-52-####,1960-unknown
481-54-####,1961-1962
481-56-####,1963-unknown
481-58-####,1963-unknown
481-60-####,1964-unknown
481-62-####,1964-unknown
481-64-####,1965-unknown
481-66-####,1966-unknown
481-68-####,1967-unknown
481-70-####,1968-unknown
481-72-####,1968-1969
481-74-####,1970-unknown
481-76-####,1971-unknown
481-78-####,1972-unknown
481-80-####,1973-unknown
481-82-####,1973-unknown
481-84-####,1974-unknown
481-86-####,1974-unknown
481-88-####,1975-1976
481-90-####,1977-unknown
481-92-####,1977-unknown
481-94-####,1978-unknown
481-96-####,1979-1980
481-98-####,1981-unknown
482-01-####,1936-1950
482-02-####,1982-unknown
482-03-####,1936-1950
482-04-####,1983-unknown
482-05-####,1936-1950
482-06-####,1984-1985
482-07-####,1936-1950
482-08-####,1986-unknown
482-09-####,1936-1950
482-10-####,1936-1950
482-11-####,1987-unknown
482-12-####,1936-1950
482-13-####,1988-unknown
482-14-####,1936-1950
482-15-####,1988-unknown
482-16-####,1936-1950
482-17-####,1989-1992
482-18-####,1936-1950
482-19-####,1989-1992
482-20-####,1936-1950
482-21-####,1989-1992
482-22-####,1936-1950
482-23-####,1994-unknown
482-24-####,1936-1950
482-25-####,1996-1998
482-26-####,1936-1950
482-27-####,1998-unknown
482-28-####,1936-1950
482-29-####,1999-2000
482-30-####,1936-1950
482-31-####,2001-unknown
482-32-####,1936-1950
482-33-####,2003-2005
482-34-####,1936-1950
482-35-####,2005-2007
482-36-####,1936-1950
482-37-####,2007-2008
482-38-####,1951-1952
482-39-####,2008-2010
482-40-####,1953-1954
482-41-####,2010-2011
482-42-####,1955-unknown
482-44-####,1955-unknown
482-46-####,1956-unknown
482-48-####,1956-1957
482-50-####,1958-1959
482-52-####,1960-unknown
482-54-####,1961-1962
482-56-####,1963-unknown
482-58-####,1963-unknown
482-60-####,1964-unknown
482-62-####,1964-unknown
482-64-####,1965-unknown
482-66-####,1966-unknown
482-68-####,1967-unknown
482-70-####,1968-unknown
482-72-####,1969-unknown
482-74-####,1970-unknown
482-76-####,1971-unknown
482-78-####,1972-unknown
482-80-####,1973-unknown
482-82-####,1973-unknown
482-84-####,1974-unknown
482-86-####,1974-unknown
482-88-####,1975-1976
482-90-####,1977-unknown
482-92-####,1977-unknown
482-94-####,1978-unknown
482-96-####,1979-1980
482-98-####,1981-unknown
483-01-####,1936-1950
483-02-####,1982-unknown
483-03-####,1936-1950
483-04-####,1983-1984
483-05-####,1936-1950
483-06-####,1985-unknown
483-07-####,1936-1950
483-08-####,1986-unknown
483-09-####,1936-1950
483-10-####,1936-1950
483-11-####,1987-unknown
483-12-####,1936-1950
483-13-####,1988-unknown
483-14-####,1936-1950
483-15-####,1989-1992
483-16-####,1936-1950
483-17-####,1989-1992
483-18-####,1936-1950
483-19-####,1989-1992
483-20-####,1936-1950
483-21-####,1993-unknown
483-22-####,1936-1950
483-23-####,1994-unknown
483-24-####,1936-1950
483-25-####,1996-1998
483-26-####,1936-1950
483-27-####,1998-unknown
483-28-####,1936-1950
483-29-####,2000-unknown
483-30-####,1936-1950
483-31-####,2001-2002
483-32-####,1936-1950
483-33-####,2003-2005
483-34-####,1936-1950
483-35-####,2005-2007
483-36-####,1951-unknown
483-37-####,2007-2009
483-38-####,1952-unknown
483-39-####,2009-2010
483-40-####,1953-1954
483-41-####,2010-2011
483-42-####,1955-unknown
483-44-####,1955-unknown
483-46-####,1956-unknown
483-48-####,1956-1958
483-50-####,1959-unknown
483-52-####,1960-1961
483-54-####,1962-unknown
483-56-####,1963-unknown
483-58-####,1963-unknown
483-60-####,1964-unknown
483-62-####,1964-unknown
483-64-####,1965-unknown
483-66-####,1966-unknown
483-68-####,1967-unknown
483-70-####,1968-unknown
483-72-####,1969-unknown
483-74-####,1970-unknown
483-76-####,1971-unknown
483-78-####,1972-unknown
483-80-####,1973-unknown
483-82-####,1973-unknown
483-84-####,1974-unknown
483-86-####,1974-unknown
483-88-####,1975-1976
483-90-####,1977-unknown
483-92-####,1977-unknown
