SSN Prefix,Years Issued
547-53-####,1978-unknown
547-54-####,1956-unknown
547-55-####,1979-unknown
547-56-####,1957-unknown
547-57-####,1979-unknown
547-58-####,1958-unknown
547-59-####,1979-unknown
547-60-####,1959-unknown
547-61-####,1980-unknown
547-62-####,1960-unknown
547-63-####,1980-unknown
547-64-####,1961-unknown
547-65-####,1981-unknown
547-66-####,1962-unknown
547-67-####,1981-unknown
547-68-####,1963-unknown
547-69-####,1981-unknown
547-70-####,1963-unknown
547-71-####,1982-unknown
547-72-####,1963-unknown
547-73-####,1982-unknown
547-74-####,1964-unknown
547-75-####,1983-unknown
547-76-####,1964-unknown
547-77-####,1983-unknown
547-78-####,1965-unknown
547-79-####,1984-unknown
547-80-####,1965-unknown
547-81-####,1984-unknown
547-82-####,1966-unknown
547-83-####,1985-unknown
547-84-####,1966-unknown
547-85-####,1985-unknown
547-86-####,1967-unknown
547-87-####,1985-unknown
547-88-####,1967-unknown
547-89-####,1986-unknown
547-90-####,1968-unknown
547-91-####,1986-unknown
547-92-####,1968-unknown
547-93-####,1987-unknown
547-94-####,1969-unknown
547-95-####,1987-unknown
547-96-####,1969-unknown
547-97-####,1987-unknown
547-98-####,1969-unknown
547-99-####,1987-unknown
548-01-####,1936-1950
548-02-####,1970-unknown
548-03-####,1936-1950
548-04-####,1970-unknown
548-05-####,1936-1950
548-06-####,1971-unknown
548-07-####,1936-1950
548-08-####,1971-unknown
548-09-####,1936-1950
548-10-####,1936-1950
548-11-####,1971-unknown
548-12-####,1936-1950
548-13-####,1972-unknown
548-14-####,1936-1950
548-15-####,1972-unknown
548-16-####,1936-1950
548-17-####,1972-unknown
548-18-####,1936-1950
548-19-####,1972-unknown
548-20-####,1936-1950
548-21-####,1973-unknown
548-22-####,1936-1950
548-23-####,1973-unknown
548-24-####,1936-1950
548-25-####,1973-unknown
548-26-####,1936-1950
548-27-####,1973-unknown
548-28-####,1936-1950
548-29-####,1974-unknown
548-30-####,1936-1950
548-31-####,1974-unknown
548-32-####,1936-1950
548-33-####,1974-unknown
548-34-####,1936-1950
548-35-####,1975-unknown
548-36-####,1936-1950
548-37-####,1975-unknown
548-38-####,1936-1950
548-39-####,1975-unknown
548-40-####,1936-1950
548-41-####,1976-unknown
548-42-####,1936-1950
548-43-####,1976-unknown
548-44-####,1936-1950
548-45-####,1976-unknown
548-46-####,1951-1952
548-47-####,1977-unknown
548-48-####,1953-unknown
548-49-####,1977-unknown
548-50-####,1954-unknown
548-51-####,1978-unknown
548-52-####,1955-unknown
548-53-####,1978-unknown
548-54-####,1956-unknown
548-55-####,1979-unknown
548-56-####,1957-unknown
548-57-####,1979-unknown
548-58-####,1958-unknown
548-59-####,1979-unknown
548-60-####,1959-unknown
548-61-####,1980-unknown
548-62-####,1960-unknown
548-63-####,1980-unknown
548-64-####,1961-unknown
548-65-####,1981-unknown
548-66-####,1962-unknown
548-67-####,1981-unknown
548-68-####,1963-unknown
548-69-####,1982-unknown
548-70-####,1963-unknown
548-71-####,1982-unknown
548-72-####,1963-unknown
548-73-####,1982-unknown
548-74-####,1964-unknown
548-75-####,1983-unknown
548-76-####,1964-unknown
548-77-####,1983-unknown
548-78-####,1965-unknown
548-79-####,1984-unknown
548-80-####,1965-unknown
548-81-####,1984-unknown
548-82-####,1966-unknown
548-83-####,1985-unknown
548-84-####,1966-unknown
548-85-####,1985-unknown
548-86-####,1967-unknown
548-87-####,1985-unknown
548-88-####,1967-unknown
548-89-####,1986-unknown
548-90-####,1968-unknown
548-91-####,1986-unknown
548-92-####,1968-unknown
548-93-####,1987-unknown
548-94-####,1969-unknown
548-95-####,1987-unknown
548-96-####,1969-unknown
548-97-####,1987-unknown
548-98-####,1970-unknown
548-99-####,1987-unknown
549-01-####,1936-1950
549-02-####,1970-unknown
549-03-####,1936-1950
549-04-####,1971-unknown
549-05-####,1936-1950
549-06-####,1971-unknown
549-07-####,1936-1950
549-08-####,1971-unknown
549-09-####,1936-1950
549-10-####,1936-1950
549-11-####,1972-unknown
549-12-####,1936-1950
549-13-####,1972-unknown
549-14-####,1936-1950
549-15-####,1972-unknown
549-16-####,1936-1950
549-17-####,1972-unknown
549-18-####,1936-1950
549-19-####,1972-unknown
549-20-####,1936-1950
549-21-####,1973-unknown
549-22-####,1936-1950
549-23-####,1973-unknown
549-24-####,1936-1950
549-25-####,1973-unknown
549-26-####,1936-1950
549-27-####,1973-unknown
549-28-####,1936-1950
549-29-####,1974-unknown
549-30-####,1936-1950
549-31-####,1974-unknown
549-32-####,1936-1950
549-33-####,1974-unknown
549-34-####,1936-1950
549-35-####,1975-unknown
549-36-####,1936-1950
549-37-####,1975-unknown
549-38-####,1936-1950
549-39-####,1975-unknown
549-40-####,1936-1950
549-41-####,1976-unknown
549-42-####,1936-1950
549-43-####,1976-unknown
549-44-####,1936-1950
549-45-####,1976-unknown
549-46-####,1951-unknown
549-47-####,1977-unknown
549-48-####,1953-unknown
549-49-####,1977-unknown
549-50-####,1954-unknown
549-51-####,1978-unknown
549-52-####,1955-unknown
549-53-####,1978-unknown
549-54-####,1956-unknown
549-55-####,1979-unknown
549-56-####,1957-unknown
549-57-####,1979-unknown
549-58-####,1958-unknown
549-59-####,1980-unknown
549-60-####,1959-unknown
549-61-####,1980-unknown
549-62-####,1960-unknown
549-63-####,1980-unknown
549-64-####,1961-unknown
549-65-####,1981-unknown
549-66-####,1962-unknown
549-67-####,1981-unknown
549-68-####,1962-unknown
549-69-####,1982-unknown
549-70-####,1963-unknown
549-71-####,1982-unknown
549-72-####,1963-unknown
549-73-####,1982-unknown
549-74-####,1964-unknown
549-75-####,1983-unknown
549-76-####,1964-unknown
549-77-####,1983-unknown
549-78-####,1965-unknown
549-79-####,1984-unknown
549-80-####,1965-unknown
549-81-####,1984-unknown
549-82-####,1966-unknown
549-83-####,1985-unknown
549-84-####,1966-unknown
549-85-####,1985-unknown
549-86-####,1967-unknown
549-87-####,1985-unknown
549-88-####,1967-unknown
549-89-####,1986-unknown
549-90-####,1968-unknown
549-91-####,1986-unknown
549-92-####,1968-unknown
549-93-####,1987-unknown
549-94-####,1969-unknown
549-95-####,1987-unknown
549-96-####,1969-unknown
549-97-####,1987-unknown
549-98-####,1970-unknown
549-99-####,1987-unknown
550-01-####,1936-1950
550-02-####,1970-unknown
550-03-####,1936-1950
550-04-####,1970-unknown
550-05-####,1936-1950
550-06-####,1971-unknown
550-07-####,1936-1950
550-08-####,1971-unknown
550-09-####,1936-1950
550-10-####,1936-1950
550-11-####,1971-unknown
550-12-####,1936-1950
550-13-####,1972-unknown
550-14-####,1936-1950
550-15-####,1972-unknown
550-16-####,1936-1950
550-17-####,1972-unknown
550-18-####,1936-1950
550-19-####,1972-unknown
550-20-####,1936-1950
550-21-####,1973-unknown
550-22-####,1936-1950
550-23-####,1973-unknown
550-24-####,1936-1950
550-25-####,1973-unknown
550-26-####,1936-1950
550-27-####,1973-unknown
550-28-####,1936-1950
550-29-####,1974-unknown
550-30-####,1936-1950
550-31-####,1974-unknown
550-32-####,1936-1950
550-33-####,1974-unknown
550-34-####,1936-1950
550-35-####,1975-unknown
550-36-####,1936-1950
550-37-####,1975-unknown
550-38-####,1936-1950
550-39-####,1975-unknown
550-40-####,1936-1950
550-41-####,1976-unknown
550-42-####,1936-1950
550-43-####,1976-unknown
550-44-####,1936-1950
550-45-####,1976-unknown
550-46-####,1951-unknown
550-47-####,1977-unknown
550-48-####,1953-unknown
550-49-####,1977-unknown
550-50-####,1954-unknown
550-51-####,1978-unknown
550-52-####,1955-unknown
550-53-####,1978-unknown
550-54-####,1956-unknown
550-55-####,1979-unknown
550-56-####,1957-unknown
550-57-####,1979-unknown
550-58-####,1958-unknown
550-59-####,1980-unknown
550-60-####,1959-unknown
550-61-####,1980-unknown
550-62-####,1960-unknown
550-63-####,1980-unknown
550-64-####,1961-unknown
550-65-####,1981-unknown
550-66-####,1962-unknown
550-67-####,1981-unknown
550-68-####,1962-unknown
550-69-####,1982-unknown
550-70-####,1963-unknown
550-71-####,1982-unknown
550-72-####,1963-unknown
550-73-####,1982-unknown
550-74-####,1964-unknown
550-75-####,1983-unknown
550-76-####,1964-unknown
550-77-####,1983-unknown
550-78-####,1965-unknown
550-79-####,1984-unknown
550-80-####,1965-unknown
550-81-####,1984-unknown
550-82-####,1966-unknown
550-83-####,1985-unknown
550-84-####,1966-unknown
550-85-####,1985-unknown
550-86-####,1967-unknown
550-87-####,1985-unknown
550-88-####,1967-unknown
550-89-####,1986-unknown
550-90-####,1968-unknown
550-91-####,1986-unknown
550-92-####,1968-unknown
550-93-####,1987-unknown
550-94-####,1969-unknown
550-95-####,1987-unknown
550-96-####,1969-unknown
550-97-####,1987-unknown
550-98-####,1970-unknown
550-99-####,1987-unknown
551-01-####,1936-1950
551-02-####,1970-unknown
551-03-####,1936-1950
551-04-####,1971-unknown
551-05-####,1936-1950
551-06-####,1971-unknown
551-07-####,1936-1950
551-08-####,1971-unknown
551-09-####,1936-1950
551-10-####,1936-1950
551-11-####,1971-unknown
551-12-####,1936-1950
551-13-####,1972-unknown
551-14-####,1936-1950
551-15-####,1972-unknown
551-16-####,1936-1950
551-17-####,1972-unknown
551-18-####,1936-1950
551-19-####,1973-unknown
551-20-####,1936-1950
551-21-####,1973-unknown
551-22-####,1936-1950
551-23-####,1973-unknown
551-24-####,1936-1950
551-25-####,1973-unknown
551-26-####,1936-1950
551-27-####,1973-unknown
551-28-####,1936-1950
551-29-####,1974-unknown
551-30-####,1936-1950
551-31-####,1974-unknown
551-32-####,1936-1950
551-33-####,1974-unknown
