SSN Prefix,Years Issued
218-28-####,1936-1950
218-29-####,1989-1992
218-30-####,1936-1950
218-31-####,1989-1992
218-32-####,1951-1952
218-33-####,1989-1992
218-34-####,1953-1954
218-35-####,1989-1992
218-36-####,1955-1956
218-37-####,1993-unknown
218-38-####,1957-unknown
218-39-####,1993-unknown
218-40-####,1958-1959
218-41-####,1994-unknown
218-42-####,1960-1961
218-43-####,1995-unknown
218-44-####,1962-unknown
218-45-####,1995-unknown
218-46-####,1963-unknown
218-47-####,1996-unknown
218-48-####,1963-unknown
218-49-####,1997-unknown
218-50-####,1964-unknown
218-51-####,1998-unknown
218-52-####,1965-unknown
218-53-####,1998-unknown
218-54-####,1966-unknown
218-55-####,1999-unknown
218-56-####,1966-unknown
218-57-####,2000-unknown
218-58-####,1967-unknown
218-59-####,2001-unknown
218-60-####,1968-unknown
218-61-####,2001-unknown
218-62-####,1969-unknown
218-63-####,2002-2003
218-64-####,1969-unknown
218-65-####,2003-unknown
218-66-####,1970-unknown
218-67-####,2003-2004
218-68-####,1971-unknown
218-69-####,2004-2005
218-70-####,1971-unknown
218-71-####,2005-unknown
218-72-####,1972-unknown
218-73-####,2005-2006
218-74-####,1973-unknown
218-75-####,2006-2007
218-76-####,1973-unknown
218-77-####,2007-unknown
218-78-####,1974-unknown
218-79-####,2007-2008
218-80-####,1975-unknown
218-81-####,2008-2009
218-82-####,1975-unknown
218-83-####,2009-unknown
218-84-####,1976-unknown
218-85-####,2009-2010
218-86-####,1976-unknown
218-87-####,2010-2011
218-88-####,1977-unknown
218-89-####,2011-unknown
218-90-####,1978-unknown
218-92-####,1979-unknown
218-94-####,1980-unknown
218-96-####,1981-unknown
218-98-####,1982-unknown
219-01-####,1936-1950
219-02-####,1983-unknown
219-03-####,1936-1950
219-04-####,1984-unknown
219-05-####,1936-1950
219-06-####,1985-unknown
219-07-####,1936-1950
219-08-####,1985-unknown
219-09-####,1936-1950
219-10-####,1936-1950
219-11-####,1986-unknown
219-12-####,1936-1950
219-13-####,1987-unknown
219-14-####,1936-1950
219-15-####,1987-unknown
219-16-####,1936-1950
219-17-####,1988-unknown
219-18-####,1936-1950
219-19-####,1988-unknown
219-20-####,1936-1950
219-21-####,1989-1992
219-22-####,1936-1950
219-23-####,1989-1992
219-24-####,1936-1950
219-25-####,1989-1992
219-26-####,1936-1950
219-27-####,1989-1992
219-28-####,1936-1950
219-29-####,1989-1992
219-30-####,1951-unknown
219-31-####,1989-1992
219-32-####,1952-1953
219-33-####,1989-1992
219-34-####,1954-1955
219-35-####,1989-1992
219-36-####,1956-unknown
219-37-####,1993-unknown
219-38-####,1957-1958
219-39-####,1993-unknown
219-40-####,1959-unknown
219-41-####,1994-unknown
219-42-####,1960-1961
219-43-####,1995-unknown
219-44-####,1962-unknown
219-45-####,1996-unknown
219-46-####,1963-unknown
219-47-####,1996-unknown
219-48-####,1963-unknown
219-49-####,1997-unknown
219-50-####,1964-unknown
219-51-####,1998-unknown
219-52-####,1965-unknown
219-53-####,1999-unknown
219-54-####,1966-unknown
219-55-####,1999-unknown
219-56-####,1966-unknown
219-57-####,2000-unknown
219-58-####,1967-unknown
219-59-####,2001-unknown
219-60-####,1968-unknown
219-61-####,2001-unknown
219-62-####,1969-unknown
219-63-####,2002-unknown
219-64-####,1969-unknown
219-65-####,2003-unknown
219-66-####,1970-unknown
219-67-####,2003-2004
219-68-####,1971-unknown
219-69-####,2004-2005
219-70-####,1972-unknown
219-71-####,2005-unknown
219-72-####,1972-unknown
219-73-####,2005-2006
219-74-####,1973-unknown
219-75-####,2006-2007
219-76-####,1973-unknown
219-77-####,2007-unknown
219-78-####,1974-unknown
219-79-####,2007-2008
219-80-####,1975-unknown
219-81-####,2008-2009
219-82-####,1975-unknown
219-83-####,2009-unknown
219-84-####,1976-unknown
219-85-####,2009-2010
219-86-####,1976-unknown
219-87-####,2010-2011
219-88-####,1977-unknown
219-89-####,2011-unknown
219-90-####,1978-unknown
219-92-####,1979-unknown
219-94-####,1980-unknown
219-96-####,1981-unknown
219-98-####,1982-unknown
220-01-####,1936-1950
220-02-####,1983-unknown
220-03-####,1936-1950
220-04-####,1984-unknown
220-05-####,1936-1950
220-06-####,1985-unknown
220-07-####,1936-1950
220-08-####,1985-unknown
220-09-####,1936-1950
220-10-####,1936-1950
220-11-####,1986-unknown
220-12-####,1936-1950
220-13-####,1987-unknown
220-14-####,1936-1950
220-15-####,1987-unknown
220-16-####,1936-1950
220-17-####,1988-unknown
220-18-####,1936-1950
220-19-####,1988-unknown
220-20-####,1936-1950
220-21-####,1989-1992
220-22-####,1936-1950
220-23-####,1989-1992
220-24-####,1936-1950
220-25-####,1989-1992
220-26-####,1936-1950
220-27-####,1989-1992
220-28-####,1936-1950
220-29-####,1989-1992
220-30-####,1951-unknown
220-31-####,1989-1992
220-32-####,1952-1953
220-33-####,1989-1992
220-34-####,1954-1955
220-35-####,1989-1992
220-36-####,1956-unknown
220-37-####,1993-unknown
220-38-####,1957-1958
220-39-####,1994-unknown
220-40-####,1959-1960
220-41-####,1994-unknown
220-42-####,1961-unknown
220-43-####,1995-unknown
220-44-####,1962-unknown
220-45-####,1996-unknown
220-46-####,1963-unknown
220-47-####,1996-unknown
220-48-####,1963-unknown
220-49-####,1997-unknown
220-50-####,1964-unknown
220-51-####,1998-unknown
220-52-####,1965-unknown
220-53-####,1999-unknown
220-54-####,1966-unknown
220-55-####,1999-2000
220-56-####,1966-unknown
220-57-####,2000-unknown
220-58-####,1967-unknown
220-59-####,2001-unknown
220-60-####,1968-unknown
220-61-####,2001-2002
220-62-####,1969-unknown
220-63-####,2002-unknown
220-64-####,1970-unknown
220-65-####,2003-unknown
220-66-####,1970-unknown
220-67-####,2003-2004
220-68-####,1971-unknown
220-69-####,2004-2005
220-70-####,1972-unknown
220-71-####,2005-unknown
220-72-####,1972-unknown
220-73-####,2005-2006
220-74-####,1973-unknown
220-75-####,2006-2007
220-76-####,1974-unknown
220-77-####,2007-unknown
220-78-####,1974-unknown
220-79-####,2007-2008
220-80-####,1975-unknown
220-81-####,2008-2009
220-82-####,1976-unknown
220-83-####,2009-unknown
220-84-####,1976-unknown
220-85-####,2009-2010
220-86-####,1977-unknown
220-87-####,2010-2011
220-88-####,1977-unknown
220-89-####,2011-unknown
220-90-####,1978-unknown
220-92-####,1979-unknown
220-94-####,1980-unknown
220-96-####,1981-unknown
220-98-####,1982-unknown
