SSN Prefix,Years Issued
445-44-####,1961-unknown
445-46-####,1962-1963
445-48-####,1964-unknown
445-50-####,1965-unknown
445-52-####,1966-unknown
445-54-####,1967-unknown
445-56-####,1968-1969
445-58-####,1970-unknown
445-60-####,1971-unknown
445-62-####,1972-unknown
445-64-####,1973-unknown
445-66-####,1973-unknown
445-68-####,1974-unknown
445-70-####,1975-unknown
445-72-####,1976-1977
445-74-####,1978-1979
445-76-####,1980-unknown
445-78-####,1981-1982
445-80-####,1983-unknown
445-82-####,1983-1984
445-84-####,1985-unknown
445-86-####,1986-unknown
445-88-####,1987-unknown
445-90-####,1987-unknown
445-92-####,1988-unknown
445-94-####,1988-unknown
445-96-####,1989-1992
445-98-####,1989-1992
446-01-####,1936-1950
446-02-####,1989-1992
446-03-####,1936-1950
446-04-####,1993-unknown
446-05-####,1936-1950
446-06-####,1995-unknown
446-07-####,1936-1950
446-08-####,1997-1998
446-09-####,1936-1950
446-10-####,1936-1950
446-11-####,1998-unknown
446-12-####,1936-1950
446-13-####,2000-unknown
446-14-####,1936-1950
446-15-####,2001-2003
446-16-####,1936-1950
446-17-####,2003-2004
446-18-####,1936-1950
446-19-####,2004-2006
446-20-####,1936-1950
446-21-####,2006-2007
446-22-####,1936-1950
446-23-####,2007-2009
446-24-####,1936-1950
446-25-####,2009-2010
446-26-####,1936-1950
446-27-####,2010-2011
446-28-####,1936-1950
446-30-####,1936-1950
446-32-####,1936-1950
446-34-####,1951-1953
446-36-####,1954-unknown
446-38-####,1955-1956
446-40-####,1957-1958
446-42-####,1959-1960
446-44-####,1961-1962
446-46-####,1963-unknown
446-48-####,1964-unknown
446-50-####,1965-unknown
446-52-####,1966-unknown
446-54-####,1967-1968
446-56-####,1969-unknown
446-58-####,1970-unknown
446-60-####,1971-unknown
446-62-####,1972-unknown
446-64-####,1973-unknown
446-66-####,1974-unknown
446-68-####,1974-unknown
446-70-####,1975-unknown
446-72-####,1976-1977
446-74-####,1978-1979
446-76-####,1980-unknown
446-78-####,1981-1982
446-80-####,1983-unknown
446-82-####,1984-unknown
446-84-####,1985-unknown
446-86-####,1986-unknown
446-88-####,1987-unknown
446-90-####,1987-unknown
446-92-####,1988-unknown
446-94-####,1988-unknown
446-96-####,1989-1992
446-98-####,1989-1992
