SSN Prefix,Years Issued
471-21-####,1989-1992
471-22-####,1936-1950
471-23-####,1989-1992
471-24-####,1936-1950
471-25-####,1989-1992
471-26-####,1936-1950
471-27-####,1993-unknown
471-28-####,1936-1950
471-29-####,1994-unknown
471-30-####,1936-1950
471-31-####,1996-unknown
471-32-####,1936-1950
471-33-####,1997-1998
471-34-####,1936-1950
471-35-####,1998-unknown
471-36-####,1951-1952
471-37-####,1999-2000
471-38-####,1953-1954
471-39-####,2001-unknown
471-40-####,1955-unknown
471-41-####,2002-unknown
471-42-####,1955-unknown
471-43-####,2003-2004
471-44-####,1956-1957
471-45-####,2004-2005
471-46-####,1958-1959
471-47-####,2005-2006
471-48-####,1960-unknown
471-49-####,2006-2007
471-50-####,1961-1962
471-51-####,2007-2008
471-52-####,1963-unknown
471-53-####,2008-2010
471-54-####,1963-unknown
471-55-####,2010-2011
471-56-####,1964-unknown
471-57-####,2011-unknown
471-58-####,1965-unknown
471-60-####,1966-unknown
471-62-####,1967-unknown
471-64-####,1968-unknown
471-66-####,1969-unknown
471-68-####,1970-unknown
471-70-####,1970-1971
471-72-####,1972-unknown
471-74-####,1973-unknown
471-76-####,1973-unknown
471-78-####,1973-unknown
471-80-####,1974-unknown
471-82-####,1974-unknown
471-84-####,1975-1976
471-86-####,1977-unknown
471-88-####,1977-unknown
471-90-####,1978-unknown
471-92-####,1979-unknown
471-94-####,1980-unknown
471-96-####,1981-unknown
471-98-####,1982-unknown
472-01-####,1936-1950
472-02-####,1984-unknown
472-03-####,1936-1950
472-04-####,1984-unknown
472-05-####,1936-1950
472-06-####,1985-unknown
472-07-####,1936-1950
472-08-####,1986-unknown
472-09-####,1936-1950
472-10-####,1936-1950
472-11-####,1987-unknown
472-12-####,1936-1950
472-13-####,1987-unknown
472-14-####,1936-1950
472-15-####,1988-unknown
472-16-####,1936-1950
472-17-####,1989-1992
472-18-####,1936-1950
472-19-####,1989-1992
472-20-####,1936-1950
472-21-####,1989-1992
472-22-####,1936-1950
472-23-####,1989-1992
472-24-####,1936-1950
472-25-####,1989-1992
472-26-####,1936-1950
472-27-####,1993-unknown
472-28-####,1936-1950
472-29-####,1995-unknown
472-30-####,1936-1950
472-31-####,1996-unknown
472-32-####,1936-1950
472-33-####,1997-1998
472-34-####,1951-unknown
472-35-####,1998-unknown
472-36-####,1952-unknown
472-37-####,2000-unknown
472-38-####,1953-1954
472-39-####,2001-unknown
472-40-####,1955-unknown
472-41-####,2002-unknown
472-42-####,1955-unknown
472-43-####,2003-2004
