SSN Prefix,Years Issued
600-53-####,1995-unknown
600-54-####,1988-unknown
600-55-####,1995-unknown
600-56-####,1988-unknown
600-57-####,1996-unknown
600-58-####,1988-unknown
600-59-####,1996-unknown
600-60-####,1988-unknown
600-61-####,1996-unknown
600-62-####,1988-unknown
600-63-####,1996-unknown
600-64-####,1988-unknown
600-65-####,1997-unknown
600-66-####,1988-unknown
600-67-####,1997-unknown
600-68-####,1988-unknown
600-69-####,1997-unknown
600-70-####,1988-unknown
600-71-####,1997-unknown
600-72-####,1988-1992
600-73-####,1997-unknown
600-74-####,1988-1992
600-75-####,1997-unknown
600-76-####,1988-1992
600-77-####,1998-unknown
600-78-####,1988-1992
600-79-####,1998-unknown
600-80-####,1988-1992
600-81-####,1998-unknown
600-82-####,1988-1992
600-83-####,1998-unknown
600-84-####,1988-1992
600-85-####,1998-1999
600-86-####,1988-1992
600-87-####,1999-unknown
600-88-####,1988-1992
600-89-####,1999-unknown
600-90-####,1988-1992
600-91-####,1999-unknown
600-92-####,1988-1992
600-93-####,1999-2000
600-94-####,1988-1992
600-95-####,2000-unknown
600-96-####,1988-1992
600-97-####,2000-unknown
600-98-####,1988-1992
600-99-####,2000-unknown
601-01-####,1983-unknown
601-02-####,1989-1992
601-03-####,1983-unknown
601-04-####,1989-1992
601-05-####,1983-unknown
601-06-####,1989-1992
601-07-####,1984-unknown
601-08-####,1989-1992
601-09-####,1984-unknown
601-10-####,1984-unknown
601-11-####,1988-1992
601-12-####,1984-unknown
601-13-####,1988-1992
601-14-####,1984-unknown
601-15-####,1988-1992
601-16-####,1985-unknown
601-17-####,1988-1992
601-18-####,1985-unknown
601-19-####,1992-1995
601-20-####,1985-unknown
601-21-####,1992-1995
601-22-####,1985-unknown
601-23-####,1992-1995
601-24-####,1986-unknown
601-25-####,1992-1995
601-26-####,1986-unknown
601-27-####,1992-1995
601-28-####,1986-unknown
601-29-####,1992-1995
601-30-####,1987-unknown
601-31-####,1992-1995
601-32-####,1987-unknown
601-33-####,1992-1995
601-34-####,1987-unknown
601-35-####,1992-1995
601-36-####,1987-unknown
601-37-####,1992-1995
601-38-####,1987-unknown
601-39-####,1992-1995
601-40-####,1987-unknown
601-41-####,1992-1995
601-42-####,1987-unknown
601-43-####,1992-1995
601-44-####,1987-unknown
601-45-####,1992-1995
601-46-####,1987-unknown
601-47-####,1992-1995
601-48-####,1987-unknown
601-49-####,1995-unknown
601-50-####,1988-unknown
601-51-####,1995-unknown
601-52-####,1988-unknown
601-53-####,1995-unknown
601-54-####,1988-unknown
601-55-####,1995-unknown
601-56-####,1988-unknown
601-57-####,1996-unknown
601-58-####,1988-unknown
601-59-####,1996-unknown
601-60-####,1988-unknown
601-61-####,1996-unknown
601-62-####,1988-unknown
601-63-####,1996-unknown
601-64-####,1988-unknown
601-65-####,1997-unknown
601-66-####,1988-unknown
601-67-####,1997-unknown
601-68-####,1988-unknown
601-69-####,1997-unknown
601-70-####,1988-unknown
601-71-####,1997-unknown
601-72-####,1988-1992
601-73-####,1997-unknown
601-74-####,1988-1992
601-75-####,1998-unknown
601-76-####,1988-1992
601-77-####,1998-unknown
601-78-####,1988-1992
601-79-####,1998-unknown
601-80-####,1988-1992
601-81-####,1998-unknown
