SSN Prefix,Years Issued
239-54-####,1953-1954
239-55-####,1987-unknown
239-56-####,1955-unknown
239-57-####,1988-unknown
239-58-####,1955-unknown
239-59-####,1988-unknown
239-60-####,1956-unknown
239-61-####,1988-unknown
239-62-####,1957-unknown
239-63-####,1989-1992
239-64-####,1958-unknown
239-65-####,1989-1992
239-66-####,1959-unknown
239-67-####,1989-1992
239-68-####,1960-unknown
239-69-####,1989-1992
239-70-####,1961-unknown
239-71-####,1989-1992
239-72-####,1962-unknown
239-73-####,1989-1992
239-74-####,1963-unknown
239-75-####,1993-unknown
239-76-####,1963-unknown
239-77-####,1993-unknown
239-78-####,1964-unknown
239-79-####,1994-unknown
239-80-####,1964-unknown
239-81-####,1995-unknown
239-82-####,1965-unknown
239-83-####,1996-unknown
239-84-####,1966-unknown
239-85-####,1997-unknown
239-86-####,1966-unknown
239-87-####,1997-1998
239-88-####,1967-unknown
239-89-####,1998-unknown
239-90-####,1967-unknown
239-91-####,1999-unknown
239-92-####,1968-unknown
239-93-####,2000-unknown
239-94-####,1969-unknown
239-95-####,2000-2001
239-96-####,1970-unknown
239-97-####,2001-unknown
239-98-####,1970-unknown
239-99-####,2002-unknown
240-01-####,1936-1950
240-02-####,1971-unknown
240-03-####,1936-1950
240-04-####,1972-unknown
240-05-####,1936-1950
240-06-####,1973-unknown
240-07-####,1936-1950
240-08-####,1973-unknown
240-09-####,1936-1950
240-10-####,1936-1950
240-11-####,1973-unknown
240-12-####,1936-1950
240-13-####,1974-unknown
240-14-####,1936-1950
240-15-####,1974-unknown
240-16-####,1936-1950
240-17-####,1975-unknown
240-18-####,1936-1950
240-19-####,1975-unknown
240-20-####,1936-1950
240-21-####,1976-unknown
240-22-####,1936-1950
240-23-####,1976-unknown
240-24-####,1936-1950
240-25-####,1977-unknown
240-26-####,1936-1950
240-27-####,1978-unknown
240-28-####,1936-1950
240-29-####,1979-unknown
240-30-####,1936-1950
240-31-####,1980-unknown
240-32-####,1936-1950
240-33-####,1980-unknown
240-34-####,1936-1950
240-35-####,1981-unknown
240-36-####,1936-1950
240-37-####,1982-unknown
240-38-####,1936-1950
240-39-####,1983-unknown
240-40-####,1936-1950
240-41-####,1983-unknown
240-42-####,1936-1950
240-43-####,1984-unknown
240-44-####,1936-1950
240-45-####,1985-unknown
240-46-####,1936-1950
240-47-####,1985-unknown
240-48-####,1936-1950
240-49-####,1986-unknown
240-50-####,1951-1952
240-51-####,1987-unknown
240-52-####,1953-unknown
240-53-####,1987-unknown
240-54-####,1953-1954
240-55-####,1987-unknown
240-56-####,1955-unknown
240-57-####,1988-unknown
240-58-####,1955-unknown
240-59-####,1988-unknown
240-60-####,1956-unknown
240-61-####,1988-unknown
240-62-####,1957-unknown
240-63-####,1989-1992
240-64-####,1958-unknown
240-65-####,1989-1992
240-66-####,1959-unknown
240-67-####,1989-1992
240-68-####,1960-unknown
240-69-####,1989-1992
240-70-####,1961-unknown
240-71-####,1989-1992
240-72-####,1962-unknown
240-73-####,1989-1992
240-74-####,1963-unknown
240-75-####,1993-unknown
240-76-####,1963-unknown
240-77-####,1994-unknown
240-78-####,1963-unknown
240-79-####,1994-unknown
240-80-####,1964-unknown
240-81-####,1995-unknown
240-82-####,1965-unknown
240-83-####,1996-unknown
240-84-####,1966-unknown
240-85-####,1997-unknown
240-86-####,1966-unknown
240-87-####,1997-1998
240-88-####,1967-unknown
240-89-####,1998-unknown
240-90-####,1968-unknown
240-91-####,1999-unknown
240-92-####,1968-unknown
240-93-####,2000-unknown
240-94-####,1969-unknown
240-95-####,2000-2001
240-96-####,1970-unknown
240-97-####,2001-unknown
240-98-####,1970-unknown
240-99-####,2002-unknown
241-01-####,1936-1950
241-02-####,1971-unknown
241-03-####,1936-1950
241-04-####,1972-unknown
241-05-####,1936-1950
241-06-####,1973-unknown
241-07-####,1936-1950
241-08-####,1973-unknown
241-09-####,1936-1950
241-10-####,1936-1950
241-11-####,1973-unknown
241-12-####,1936-1950
241-13-####,1974-unknown
241-14-####,1936-1950
241-15-####,1974-unknown
241-16-####,1936-1950
241-17-####,1975-unknown
241-18-####,1936-1950
241-19-####,1975-unknown
241-20-####,1936-1950
241-21-####,1976-unknown
241-22-####,1936-1950
241-23-####,1976-unknown
241-24-####,1936-1950
241-25-####,1977-unknown
241-26-####,1936-1950
241-27-####,1978-unknown
241-28-####,1936-1950
241-29-####,1979-unknown
241-30-####,1936-1950
241-31-####,1980-unknown
241-32-####,1936-1950
241-33-####,1980-unknown
241-34-####,1936-1950
241-35-####,1981-unknown
241-36-####,1936-1950
241-37-####,1982-unknown
241-38-####,1936-1950
241-39-####,1983-unknown
241-40-####,1936-1950
241-41-####,1983-unknown
241-42-####,1936-1950
241-43-####,1984-unknown
241-44-####,1936-1950
241-45-####,1985-unknown
241-46-####,1936-1950
241-47-####,1985-unknown
241-48-####,1951-unknown
241-49-####,1986-unknown
241-50-####,1952-unknown
241-51-####,1987-unknown
241-52-####,1953-unknown
241-53-####,1987-unknown
241-54-####,1954-unknown
241-55-####,1987-unknown
241-56-####,1955-unknown
241-57-####,1988-unknown
241-58-####,1955-unknown
241-59-####,1988-unknown
241-60-####,1956-unknown
241-61-####,1988-unknown
241-62-####,1957-unknown
241-63-####,1989-1992
241-64-####,1958-unknown
241-65-####,1989-1992
241-66-####,1959-unknown
241-67-####,1989-1992
241-68-####,1960-unknown
241-69-####,1989-1992
241-70-####,1961-unknown
241-71-####,1989-1992
241-72-####,1962-unknown
241-73-####,1989-1992
241-74-####,1963-unknown
241-75-####,1993-unknown
241-76-####,1963-unknown
241-77-####,1994-unknown
241-78-####,1964-unknown
241-79-####,1994-unknown
241-80-####,1964-unknown
241-81-####,1995-unknown
241-82-####,1965-unknown
241-83-####,1996-unknown
241-84-####,1966-unknown
241-85-####,1997-unknown
241-86-####,1966-unknown
241-87-####,1998-unknown
241-88-####,1967-unknown
241-89-####,1998-unknown
241-90-####,1968-unknown
241-91-####,1999-unknown
241-92-####,1968-unknown
241-93-####,2000-unknown
241-94-####,1969-unknown
241-95-####,2001-unknown
241-96-####,1970-unknown
241-97-####,2001-unknown
241-98-####,1970-unknown
241-99-####,2002-unknown
242-01-####,1936-1950
242-02-####,1971-unknown
242-03-####,1936-1950
242-04-####,1972-unknown
242-05-####,1936-1950
242-06-####,1973-unknown
242-07-####,1936-1950
242-08-####,1973-unknown
242-09-####,1936-1950
242-10-####,1936-1950
242-11-####,1973-unknown
242-12-####,1936-1950
242-13-####,1974-unknown
242-14-####,1936-1950
242-15-####,1974-unknown
242-16-####,1936-1950
242-17-####,1975-unknown
242-18-####,1936-1950
242-19-####,1975-unknown
242-20-####,1936-1950
242-21-####,1976-unknown
242-22-####,1936-1950
242-23-####,1976-unknown
242-24-####,1936-1950
242-25-####,1977-unknown
242-26-####,1936-1950
242-27-####,1978-unknown
242-28-####,1936-1950
242-29-####,1979-unknown
242-30-####,1936-1950
242-31-####,1980-unknown
242-32-####,1936-1950
242-33-####,1981-unknown
242-34-####,1936-1950
242-35-####,1981-unknown
242-36-####,1936-1950
242-37-####,1982-unknown
242-38-####,1936-1950
242-39-####,1983-unknown
242-40-####,1936-1950
242-41-####,1983-unknown
242-42-####,1936-1950
242-43-####,1984-unknown
242-44-####,1936-1950
242-45-####,1985-unknown
242-46-####,1936-1950
242-47-####,1985-unknown
242-48-####,1936-1950
242-49-####,1986-unknown
242-50-####,1951-1952
242-51-####,1987-unknown
242-52-####,1953-unknown
242-53-####,1987-unknown
242-54-####,1954-unknown
242-55-####,1987-unknown
242-56-####,1955-unknown
242-57-####,1988-unknown
242-58-####,1955-unknown
242-59-####,1988-unknown
242-60-####,1956-unknown
242-61-####,1989-1992
242-62-####,1957-unknown
242-63-####,1989-1992
242-64-####,1958-unknown
242-65-####,1989-1992
242-66-####,1959-unknown
242-67-####,1989-1992
242-68-####,1960-unknown
242-69-####,1989-1992
242-70-####,1961-unknown
242-71-####,1989-1992
242-72-####,1962-unknown
242-73-####,1989-1992
242-74-####,1963-unknown
242-75-####,1993-unknown
242-76-####,1963-unknown
242-77-####,1994-unknown
242-78-####,1964-unknown
242-79-####,1994-unknown
242-80-####,1965-unknown
242-81-####,1995-unknown
242-82-####,1965-unknown
242-83-####,1996-unknown
242-84-####,1966-unknown
242-85-####,1997-unknown
242-86-####,1966-unknown
242-87-####,1998-unknown
242-88-####,1967-unknown
242-89-####,1998-unknown
242-90-####,1968-unknown
242-91-####,1999-unknown
242-92-####,1969-unknown
242-93-####,2000-unknown
242-94-####,1969-unknown
242-95-####,2001-unknown
242-96-####,1970-unknown
242-97-####,2001-unknown
242-98-####,1971-unknown
242-99-####,2002-unknown
243-01-####,1936-1950
243-02-####,1971-unknown
243-03-####,1936-1950
243-04-####,1972-unknown
243-05-####,1936-1950
243-06-####,1973-unknown
243-07-####,1936-1950
243-08-####,1973-unknown
243-09-####,1936-1950
243-10-####,1936-1950
243-11-####,1973-unknown
243-12-####,1936-1950
243-13-####,1974-unknown
243-14-####,1936-1950
243-15-####,1974-unknown
243-16-####,1936-1950
243-17-####,1975-unknown
243-18-####,1936-1950
243-19-####,1975-unknown
243-20-####,1936-1950
243-21-####,1976-unknown
243-22-####,1936-1950
243-23-####,1976-unknown
243-24-####,1936-1950
243-25-####,1977-unknown
243-26-####,1936-1950
243-27-####,1978-unknown
243-28-####,1936-1950
243-29-####,1979-unknown
243-30-####,1936-1950
243-31-####,1980-unknown
243-32-####,1936-1950
243-33-####,1981-unknown
243-34-####,1936-1950
243-35-####,1982-unknown
243-36-####,1936-1950
243-37-####,1982-unknown
243-38-####,1936-1950
243-39-####,1983-unknown
243-40-####,1936-1950
243-41-####,1983-unknown
243-42-####,1936-1950
243-43-####,1984-unknown
243-44-####,1936-1950
243-45-####,1985-unknown
243-46-####,1936-1950
243-47-####,1986-unknown
243-48-####,1951-unknown
243-49-####,1986-unknown
243-50-####,1952-unknown
243-51-####,1987-unknown
243-52-####,1953-unknown
243-53-####,1987-unknown
243-54-####,1954-unknown
243-55-####,1987-unknown
243-56-####,1955-unknown
243-57-####,1988-unknown
243-58-####,1956-unknown
243-59-####,1988-unknown
243-60-####,1956-unknown
243-61-####,1989-1992
243-62-####,1957-unknown
243-63-####,1989-1992
243-64-####,1958-unknown
243-65-####,1989-1992
243-66-####,1959-unknown
243-67-####,1989-1992
243-68-####,1960-unknown
243-69-####,1989-1992
243-70-####,1961-unknown
243-71-####,1989-1992
243-72-####,1962-unknown
243-73-####,1989-1992
243-74-####,1963-unknown
243-75-####,1993-unknown
243-76-####,1963-unknown
243-77-####,1994-unknown
243-78-####,1964-unknown
243-79-####,1994-unknown
243-80-####,1965-unknown
243-81-####,1995-unknown
243-82-####,1965-unknown
243-83-####,1996-unknown
243-84-####,1966-unknown
243-85-####,1997-unknown
243-86-####,1966-unknown
243-87-####,1998-unknown
243-88-####,1967-unknown
243-89-####,1998-unknown
243-90-####,1968-unknown
243-91-####,1999-unknown
243-92-####,1969-unknown
243-93-####,2000-unknown
243-94-####,1969-unknown
243-95-####,2001-unknown
243-96-####,1970-unknown
243-97-####,2001-2002
243-98-####,1971-unknown
243-99-####,2002-unknown
244-01-####,1936-1950
244-02-####,1971-unknown
244-03-####,1936-1950
244-04-####,1972-unknown
244-05-####,1936-1950
244-06-####,1973-unknown
244-07-####,1936-1950
244-08-####,1973-unknown
244-09-####,1936-1950
244-10-####,1936-1950
244-11-####,1973-unknown
244-12-####,1936-1950
244-13-####,1974-unknown
244-14-####,1936-1950
244-15-####,1974-unknown
244-16-####,1936-1950
244-17-####,1975-unknown
244-18-####,1936-1950
244-19-####,1976-unknown
244-20-####,1936-1950
244-21-####,1976-unknown
244-22-####,1936-1950
244-23-####,1977-unknown
244-24-####,1936-1950
244-25-####,1977-unknown
244-26-####,1936-1950
244-27-####,1978-unknown
244-28-####,1936-1950
244-29-####,1979-unknown
244-30-####,1936-1950
244-31-####,1980-unknown
244-32-####,1936-1950
244-33-####,1981-unknown
244-34-####,1936-1950
244-35-####,1982-unknown
244-36-####,1936-1950
244-37-####,1982-unknown
244-38-####,1936-1950
244-39-####,1983-unknown
244-40-####,1936-1950
244-41-####,1983-unknown
244-42-####,1936-1950
244-43-####,1984-unknown
244-44-####,1936-1950
244-45-####,1985-unknown
244-46-####,1936-1950
244-47-####,1986-unknown
244-48-####,1951-unknown
244-49-####,1986-unknown
244-50-####,1952-unknown
244-51-####,1987-unknown
244-52-####,1953-unknown
244-53-####,1987-unknown
244-54-####,1954-unknown
244-55-####,1987-unknown
244-56-####,1955-unknown
244-57-####,1988-unknown
244-58-####,1956-unknown
244-59-####,1988-unknown
244-60-####,1956-unknown
244-61-####,1989-1992
244-62-####,1957-unknown
244-63-####,1989-1992
244-64-####,1958-unknown
244-65-####,1989-1992
244-66-####,1959-unknown
244-67-####,1989-1992
244-68-####,1960-unknown
244-69-####,1989-1992
244-70-####,1961-unknown
244-71-####,1989-1992
244-72-####,1962-unknown
244-73-####,1989-1992
244-74-####,1963-unknown
244-75-####,1993-unknown
244-76-####,1963-unknown
244-77-####,1994-unknown
244-78-####,1964-unknown
244-79-####,1994-unknown
244-80-####,1965-unknown
244-81-####,1995-unknown
244-82-####,1965-unknown
244-83-####,1996-unknown
244-84-####,1966-unknown
244-85-####,1997-unknown
244-86-####,1966-unknown
244-87-####,1998-unknown
244-88-####,1967-unknown
244-89-####,1999-unknown
244-90-####,1968-unknown
244-91-####,1999-unknown
244-92-####,1969-unknown
244-93-####,2000-unknown
244-94-####,1969-unknown
244-95-####,2001-unknown
244-96-####,1970-unknown
244-97-####,2001-2002
244-98-####,1971-unknown
244-99-####,2002-unknown
245-01-####,1936-1950
245-02-####,1971-unknown
245-03-####,1936-1950
245-04-####,1972-unknown
245-05-####,1936-1950
245-06-####,1973-unknown
245-07-####,1936-1950
245-08-####,1973-unknown
245-09-####,1936-1950
245-10-####,1936-1950
245-11-####,1973-unknown
245-12-####,1936-1950
245-13-####,1974-unknown
245-14-####,1936-1950
245-15-####,1974-unknown
245-16-####,1936-1950
245-17-####,1975-unknown
245-18-####,1936-1950
245-19-####,1976-unknown
245-20-####,1936-1950
245-21-####,1976-unknown
245-22-####,1936-1950
245-23-####,1977-unknown
245-24-####,1936-1950
245-25-####,1977-unknown
245-26-####,1936-1950
245-27-####,1978-unknown
245-28-####,1936-1950
245-29-####,1979-unknown
245-30-####,1936-1950
245-31-####,1980-unknown
245-32-####,1936-1950
245-33-####,1981-unknown
245-34-####,1936-1950
245-35-####,1982-unknown
245-36-####,1936-1950
245-37-####,1982-unknown
245-38-####,1936-1950
245-39-####,1983-unknown
245-40-####,1936-1950
245-41-####,1984-unknown
245-42-####,1936-1950
245-43-####,1984-unknown
245-44-####,1936-1950
245-45-####,1985-unknown
245-46-####,1936-1950
245-47-####,1986-unknown
245-48-####,1951-unknown
245-49-####,1987-unknown
245-50-####,1952-unknown
245-51-####,1987-unknown
245-52-####,1953-unknown
245-53-####,1987-unknown
245-54-####,1954-unknown
245-55-####,1987-unknown
245-56-####,1955-unknown
245-57-####,1988-unknown
245-58-####,1956-unknown
245-59-####,1988-unknown
245-60-####,1956-unknown
245-61-####,1989-1992
245-62-####,1957-unknown
245-63-####,1989-1992
245-64-####,1958-unknown
245-65-####,1989-1992
245-66-####,1959-unknown
245-67-####,1989-1992
245-68-####,1960-unknown
245-69-####,1989-1992
245-70-####,1961-unknown
245-71-####,1989-1992
245-72-####,1962-unknown
245-73-####,1989-1992
245-74-####,1963-unknown
245-75-####,1993-unknown
245-76-####,1963-unknown
245-77-####,1994-unknown
245-78-####,1964-unknown
245-79-####,1995-unknown
245-80-####,1965-unknown
245-81-####,1995-unknown
245-82-####,1965-unknown
245-83-####,1996-unknown
245-84-####,1966-unknown
245-85-####,1997-unknown
245-86-####,1967-unknown
245-87-####,1998-unknown
245-88-####,1967-unknown
245-89-####,1999-unknown
245-90-####,1968-unknown
245-91-####,1999-2000
245-92-####,1969-unknown
245-93-####,2000-unknown
245-94-####,1969-unknown
245-95-####,2001-unknown
245-96-####,1970-unknown
245-97-####,2001-2002
245-98-####,1971-unknown
245-99-####,2002-unknown
246-01-####,1936-1950
246-02-####,1971-unknown
246-03-####,1936-1950
246-04-####,1972-unknown
246-05-####,1936-1950
246-06-####,1973-unknown
246-07-####,1936-1950
246-08-####,1973-unknown
246-09-####,1936-1950
246-10-####,1936-1950
246-11-####,1973-unknown
246-12-####,1936-1950
246-13-####,1974-unknown
246-14-####,1936-1950
246-15-####,1974-unknown
246-16-####,1936-1950
246-17-####,1975-unknown
246-18-####,1936-1950
246-19-####,1976-unknown
246-20-####,1936-1950
246-21-####,1976-unknown
246-22-####,1936-1950
246-23-####,1977-unknown
246-24-####,1936-1950
246-25-####,1977-unknown
246-26-####,1936-1950
246-27-####,1978-unknown
246-28-####,1936-1950
246-29-####,1979-unknown
246-30-####,1936-1950
246-31-####,1980-unknown
246-32-####,1936-1950
246-33-####,1981-unknown
246-34-####,1936-1950
246-35-####,1982-unknown
246-36-####,1936-1950
246-37-####,1982-unknown
246-38-####,1936-1950
246-39-####,1983-unknown
246-40-####,1936-1950
246-41-####,1984-unknown
246-42-####,1936-1950
246-43-####,1984-unknown
246-44-####,1936-1950
246-45-####,1985-unknown
246-46-####,1936-1950
246-47-####,1986-unknown
246-48-####,1951-unknown
246-49-####,1987-unknown
246-50-####,1952-unknown
246-51-####,1987-unknown
246-52-####,1953-unknown
246-53-####,1987-unknown
246-54-####,1954-unknown
246-55-####,1987-unknown
246-56-####,1955-unknown
246-57-####,1988-unknown
246-58-####,1956-unknown
246-59-####,1988-unknown
246-60-####,1957-unknown
246-61-####,1989-1992
246-62-####,1957-unknown
246-63-####,1989-1992
246-64-####,1958-unknown
246-65-####,1989-1992
246-66-####,1959-unknown
246-67-####,1989-1992
246-68-####,1960-unknown
246-69-####,1989-1992
246-70-####,1961-unknown
246-71-####,1989-1992
246-72-####,1962-unknown
246-73-####,1989-1992
246-74-####,1963-unknown
246-75-####,1993-unknown
246-76-####,1963-unknown
246-77-####,1994-unknown
246-78-####,1964-unknown
