SSN Prefix,Years Issued
435-55-####,1984-unknown
435-56-####,1956-unknown
435-57-####,1985-unknown
435-58-####,1957-unknown
435-59-####,1985-unknown
435-60-####,1958-unknown
435-61-####,1986-unknown
435-62-####,1959-unknown
435-63-####,1987-unknown
435-64-####,1960-unknown
435-65-####,1987-unknown
435-66-####,1961-1962
435-67-####,1987-unknown
435-68-####,1963-unknown
435-69-####,1988-unknown
435-70-####,1963-unknown
435-71-####,1988-unknown
435-72-####,1963-unknown
435-73-####,1989-1992
435-74-####,1964-unknown
435-75-####,1989-1992
435-76-####,1965-unknown
435-77-####,1989-1992
435-78-####,1965-unknown
435-79-####,1989-1992
435-80-####,1966-unknown
435-81-####,1989-1992
435-82-####,1966-unknown
435-83-####,1989-1992
435-84-####,1967-unknown
435-85-####,1989-1992
435-86-####,1967-unknown
435-87-####,1993-unknown
435-88-####,1968-unknown
435-89-####,1994-unknown
435-90-####,1969-unknown
435-91-####,1995-unknown
435-92-####,1969-unknown
435-93-####,1996-unknown
435-94-####,1970-unknown
435-95-####,1997-1998
435-96-####,1970-unknown
435-97-####,1998-1999
435-98-####,1971-unknown
435-99-####,1999-unknown
436-01-####,1936-1950
436-02-####,1971-unknown
436-03-####,1936-1950
436-04-####,1972-unknown
436-05-####,1936-1950
436-06-####,1972-unknown
436-07-####,1936-1950
436-08-####,1973-unknown
436-09-####,1936-1950
436-10-####,1936-1950
436-11-####,1973-unknown
436-12-####,1936-1950
436-13-####,1973-unknown
436-14-####,1936-1950
436-15-####,1974-unknown
436-16-####,1936-1950
436-17-####,1974-unknown
436-18-####,1936-1950
436-19-####,1974-unknown
436-20-####,1936-1950
436-21-####,1975-unknown
436-22-####,1936-1950
436-23-####,1975-unknown
436-24-####,1936-1950
436-25-####,1976-unknown
436-26-####,1936-1950
436-27-####,1976-unknown
436-28-####,1936-1950
436-29-####,1976-unknown
436-30-####,1936-1950
436-31-####,1977-unknown
436-32-####,1936-1950
436-33-####,1978-unknown
436-34-####,1936-1950
436-35-####,1978-unknown
436-36-####,1936-1950
436-37-####,1979-unknown
436-38-####,1936-1950
436-39-####,1980-unknown
436-40-####,1936-1950
436-41-####,1980-unknown
436-42-####,1936-1950
436-43-####,1981-unknown
436-44-####,1936-1950
436-45-####,1982-unknown
436-46-####,1936-1950
436-47-####,1982-unknown
436-48-####,1951-unknown
436-49-####,1983-unknown
436-50-####,1952-unknown
436-51-####,1983-unknown
436-52-####,1953-1954
436-53-####,1984-unknown
436-54-####,1955-unknown
436-55-####,1984-unknown
436-56-####,1956-unknown
436-57-####,1985-unknown
436-58-####,1957-unknown
436-59-####,1986-unknown
436-60-####,1958-unknown
436-61-####,1986-unknown
436-62-####,1959-unknown
436-63-####,1987-unknown
436-64-####,1960-1961
436-65-####,1987-unknown
436-66-####,1962-unknown
436-67-####,1987-unknown
436-68-####,1963-unknown
436-69-####,1988-unknown
436-70-####,1963-unknown
436-71-####,1988-unknown
436-72-####,1963-unknown
436-73-####,1989-1992
436-74-####,1964-unknown
436-75-####,1989-1992
436-76-####,1965-unknown
436-77-####,1989-1992
436-78-####,1966-unknown
436-79-####,1989-1992
436-80-####,1966-unknown
436-81-####,1989-1992
436-82-####,1966-unknown
436-83-####,1989-1992
436-84-####,1967-unknown
436-85-####,1993-unknown
436-86-####,1967-unknown
