SSN Prefix,Years Issued
019-03-####,1936-1950
019-05-####,1936-1950
019-07-####,1936-1950
019-09-####,1936-1950
019-10-####,1936-1950
019-12-####,1936-1950
019-14-####,1936-1950
019-16-####,1936-1950
019-18-####,1936-1950
019-20-####,1936-1950
019-22-####,1936-1950
019-24-####,1936-1950
019-26-####,1951-unknown
019-28-####,1952-1954
019-30-####,1955-1957
019-32-####,1958-1960
019-34-####,1961-1962
019-36-####,1963-unknown
019-38-####,1963-1964
019-40-####,1965-1966
019-42-####,1967-unknown
019-44-####,1968-1969
019-46-####,1970-unknown
019-48-####,1971-1972
019-50-####,1973-unknown
019-52-####,1974-unknown
019-54-####,1975-1976
019-56-####,1977-unknown
019-58-####,1978-1979
019-60-####,1980-unknown
019-62-####,1981-1982
019-64-####,1983-1984
019-66-####,1985-1986
019-68-####,1987-unknown
019-70-####,1988-unknown
019-72-####,1989-1992
019-74-####,1992-unknown
019-76-####,1992-1995
019-78-####,1995-unknown
019-80-####,1996-1998
019-82-####,1998-unknown
019-84-####,2000-2001
019-86-####,2002-2004
019-88-####,2004-2006
019-90-####,2006-2009
019-92-####,2009-2011
019-94-####,2011-unknown
020-01-####,1936-1950
020-03-####,1936-1950
020-05-####,1936-1950
020-07-####,1936-1950
020-09-####,1936-1950
020-10-####,1936-1950
020-12-####,1936-1950
020-14-####,1936-1950
020-16-####,1936-1950
020-18-####,1936-1950
020-20-####,1936-1950
020-22-####,1936-1950
020-24-####,1936-1950
020-26-####,1951-unknown
020-28-####,1952-1954
020-30-####,1955-1957
020-32-####,1958-1960
020-34-####,1961-1962
020-36-####,1963-unknown
020-38-####,1964-unknown
020-40-####,1965-1966
020-42-####,1967-unknown
020-44-####,1968-1969
020-46-####,1970-unknown
020-48-####,1971-1972
020-50-####,1973-unknown
020-52-####,1974-1975
020-54-####,1976-unknown
020-56-####,1977-unknown
020-58-####,1978-1979
020-60-####,1980-unknown
020-62-####,1981-1982
020-64-####,1983-1984
020-66-####,1985-1986
020-68-####,1987-unknown
020-70-####,1988-unknown
020-72-####,1989-1992
020-74-####,1992-unknown
020-76-####,1995-unknown
020-78-####,1995-unknown
020-80-####,1996-1998
020-82-####,1998-unknown
020-84-####,2000-2001
020-86-####,2002-2004
020-88-####,2004-2007
020-90-####,2007-2009
020-92-####,2009-2011
020-94-####,2011-unknown
021-01-####,1936-1950
021-03-####,1936-1950
021-05-####,1936-1950
021-07-####,1936-1950
021-09-####,1936-1950
021-10-####,1936-1950
021-12-####,1936-1950
021-14-####,1936-1950
021-16-####,1936-1950
021-18-####,1936-1950
021-20-####,1936-1950
021-22-####,1936-1950
021-24-####,1936-1950
021-26-####,1951-unknown
021-28-####,1952-1954
021-30-####,1955-1957
021-32-####,1958-1960
021-34-####,1961-1962
021-36-####,1963-unknown
021-38-####,1964-unknown
021-40-####,1965-1966
021-42-####,1967-unknown
021-44-####,1968-1969
021-46-####,1970-unknown
021-48-####,1971-1972
021-50-####,1973-unknown
021-52-####,1974-1975
021-54-####,1976-unknown
021-56-####,1977-unknown
021-58-####,1978-1979
021-60-####,1980-unknown
021-62-####,1981-1982
021-64-####,1983-1984
021-66-####,1985-1986
021-68-####,1987-unknown
021-70-####,1988-unknown
021-72-####,1989-1992
021-74-####,1992-unknown
021-76-####,1992-1995
021-78-####,1995-unknown
021-80-####,1996-1998
021-82-####,1998-unknown
021-84-####,2000-2001
021-86-####,2002-2004
021-88-####,2004-2007
021-90-####,2007-2009
021-92-####,2009-2011
