SSN Prefix,Years Issued
176-10-####,1936-1950
176-12-####,1936-1950
176-14-####,1936-1950
176-16-####,1936-1950
176-18-####,1936-1950
176-20-####,1936-1950
176-22-####,1936-1950
176-24-####,1936-1950
176-26-####,1936-1950
176-28-####,1951-1953
176-30-####,1954-1955
176-32-####,1956-1958
176-34-####,1959-1961
176-36-####,1962-unknown
176-38-####,1963-1964
176-40-####,1965-unknown
176-42-####,1966-1967
176-44-####,1968-unknown
176-46-####,1969-1970
176-48-####,1971-1972
176-50-####,1973-unknown
176-52-####,1974-unknown
176-54-####,1975-unknown
176-56-####,1976-unknown
176-58-####,1977-1978
176-60-####,1979-1981
176-62-####,1982-1983
176-64-####,1984-1985
176-66-####,1986-unknown
176-68-####,1987-1988
176-70-####,1989-1992
176-72-####,1989-1992
176-74-####,1993-unknown
176-76-####,1995-1998
176-78-####,1998-unknown
176-80-####,2001-2004
176-82-####,2004-2007
176-84-####,2007-2010
176-86-####,2010-2011
177-01-####,1936-1950
177-03-####,1936-1950
177-05-####,1936-1950
177-07-####,1936-1950
177-09-####,1936-1950
177-10-####,1936-1950
177-12-####,1936-1950
177-14-####,1936-1950
177-16-####,1936-1950
177-18-####,1936-1950
177-20-####,1936-1950
177-22-####,1936-1950
177-24-####,1936-1950
177-26-####,1951-unknown
177-28-####,1952-1953
177-30-####,1954-1956
177-32-####,1957-1958
177-34-####,1959-1961
177-36-####,1962-unknown
177-38-####,1963-1964
177-40-####,1965-unknown
177-42-####,1966-1967
177-44-####,1968-1969
177-46-####,1970-1971
177-48-####,1972-unknown
177-50-####,1973-unknown
177-52-####,1974-unknown
177-54-####,1975-unknown
177-56-####,1976-unknown
177-58-####,1977-1978
177-60-####,1979-1981
177-62-####,1982-1983
177-64-####,1984-1985
177-66-####,1986-unknown
177-68-####,1987-1988
177-70-####,1989-1992
177-72-####,1989-1992
177-74-####,1993-unknown
177-76-####,1995-1998
177-78-####,1998-unknown
177-80-####,2001-2004
177-82-####,2004-2007
177-84-####,2007-2010
177-86-####,2010-2011
178-01-####,1936-1950
178-03-####,1936-1950
178-05-####,1936-1950
178-07-####,1936-1950
178-09-####,1936-1950
178-10-####,1936-1950
178-12-####,1936-1950
178-14-####,1936-1950
178-16-####,1936-1950
178-18-####,1936-1950
178-20-####,1936-1950
178-22-####,1936-1950
178-24-####,1936-1950
178-26-####,1951-unknown
178-28-####,1952-1953
178-30-####,1954-1956
178-32-####,1957-1958
178-34-####,1959-1961
178-36-####,1962-unknown
178-38-####,1963-1964
178-40-####,1965-unknown
178-42-####,1966-1967
178-44-####,1968-unknown
178-46-####,1969-1970
178-48-####,1971-1972
178-50-####,1973-unknown
178-52-####,1974-unknown
178-54-####,1975-unknown
178-56-####,1976-unknown
178-58-####,1977-1979
178-60-####,1980-1981
178-62-####,1982-1983
178-64-####,1984-1985
178-66-####,1986-unknown
178-68-####,1987-1988
178-70-####,1989-1992
178-72-####,1989-1992
178-74-####,1993-unknown
178-76-####,1995-1998
178-78-####,1998-unknown
178-80-####,2001-2004
178-82-####,2004-2007
178-84-####,2007-2010
178-86-####,2010-2011
179-01-####,1936-1950
179-03-####,1936-1950
179-05-####,1936-1950
179-07-####,1936-1950
179-09-####,1936-1950
179-10-####,1936-1950
179-12-####,1936-1950
179-14-####,1936-1950
179-16-####,1936-1950
179-18-####,1936-1950
179-20-####,1936-1950
179-22-####,1936-1950
179-24-####,1936-1950
179-26-####,1951-unknown
179-28-####,1952-1953
179-30-####,1954-1956
179-32-####,1957-1958
179-34-####,1959-1961
179-36-####,1962-unknown
179-38-####,1963-1964
179-40-####,1965-unknown
179-42-####,1966-1967
179-44-####,1968-1969
179-46-####,1970-1971
179-48-####,1972-unknown
179-50-####,1973-unknown
179-52-####,1974-unknown
179-54-####,1975-unknown
179-56-####,1976-unknown
179-58-####,1977-1979
179-60-####,1980-1981
179-62-####,1982-1983
179-64-####,1984-1985
179-66-####,1986-unknown
179-68-####,1987-1988
179-70-####,1989-1992
179-72-####,1989-1992
179-74-####,1993-1995
179-76-####,1996-1998
179-78-####,1998-unknown
179-80-####,2001-2004
179-82-####,2004-2007
179-84-####,2007-2010
179-86-####,2010-2011
180-01-####,1936-1950
180-03-####,1936-1950
180-05-####,1936-1950
180-07-####,1936-1950
180-09-####,1936-1950
180-10-####,1936-1950
180-12-####,1936-1950
180-14-####,1936-1950
180-16-####,1936-1950
180-18-####,1936-1950
180-20-####,1936-1950
