SSN Prefix,Years Issued
254-55-####,1986-unknown
254-56-####,1954-unknown
254-57-####,1987-unknown
254-58-####,1955-unknown
254-59-####,1987-unknown
254-60-####,1956-unknown
254-61-####,1987-unknown
254-62-####,1957-unknown
254-63-####,1988-unknown
254-64-####,1958-unknown
254-65-####,1988-unknown
254-66-####,1959-unknown
254-67-####,1988-unknown
254-68-####,1960-unknown
254-69-####,1989-1992
254-70-####,1961-unknown
254-71-####,1989-1992
254-72-####,1962-unknown
254-73-####,1989-1992
254-74-####,1963-unknown
254-75-####,1989-1992
254-76-####,1963-unknown
254-77-####,1989-1992
254-78-####,1964-unknown
254-79-####,1989-1992
254-80-####,1965-unknown
254-81-####,1989-1992
254-82-####,1965-unknown
254-83-####,1989-1992
254-84-####,1967-unknown
254-85-####,1993-unknown
254-86-####,1967-unknown
254-87-####,1993-unknown
254-88-####,1967-unknown
254-89-####,1994-unknown
254-90-####,1968-unknown
254-91-####,1994-unknown
254-92-####,1968-unknown
254-93-####,1995-unknown
254-94-####,1969-unknown
254-95-####,1996-unknown
254-96-####,1970-unknown
254-97-####,1996-unknown
254-98-####,1970-unknown
254-99-####,1997-unknown
255-01-####,1936-1950
255-02-####,1971-unknown
255-03-####,1936-1950
255-04-####,1972-unknown
255-05-####,1936-1950
255-06-####,1973-unknown
255-07-####,1936-1950
255-08-####,1973-unknown
255-09-####,1936-1950
255-10-####,1936-1950
255-11-####,1973-unknown
255-12-####,1936-1950
255-13-####,1973-unknown
255-14-####,1936-1950
255-15-####,1973-unknown
255-16-####,1936-1950
255-17-####,1974-unknown
255-18-####,1936-1950
255-19-####,1974-unknown
255-20-####,1936-1950
255-21-####,1975-unknown
255-22-####,1936-1950
255-23-####,1975-unknown
255-24-####,1936-1950
255-25-####,1976-unknown
255-26-####,1936-1950
255-27-####,1976-unknown
255-28-####,1936-1950
255-29-####,1977-unknown
255-30-####,1936-1950
255-31-####,1978-unknown
255-32-####,1936-1950
255-33-####,1979-unknown
255-34-####,1936-1950
255-35-####,1980-unknown
255-36-####,1936-1950
255-37-####,1981-unknown
255-38-####,1936-1950
255-39-####,1981-unknown
255-40-####,1936-1950
255-41-####,1982-unknown
255-42-####,1936-1950
255-43-####,1983-unknown
255-44-####,1936-1950
255-45-####,1983-unknown
255-46-####,1936-1950
255-47-####,1984-unknown
255-48-####,1936-1950
255-49-####,1984-unknown
255-50-####,1936-1950
255-51-####,1985-unknown
255-52-####,1951-1952
255-53-####,1986-unknown
255-54-####,1953-unknown
255-55-####,1987-unknown
255-56-####,1954-unknown
255-57-####,1987-unknown
255-58-####,1955-unknown
255-59-####,1987-unknown
255-60-####,1956-unknown
255-61-####,1987-unknown
255-62-####,1957-unknown
255-63-####,1988-unknown
255-64-####,1958-unknown
255-65-####,1988-unknown
255-66-####,1959-unknown
255-67-####,1988-unknown
255-68-####,1960-unknown
255-69-####,1989-1992
255-70-####,1961-unknown
255-71-####,1989-1992
255-72-####,1962-unknown
255-73-####,1989-1992
255-74-####,1963-unknown
255-75-####,1989-1992
255-76-####,1963-unknown
255-77-####,1989-1992
255-78-####,1964-unknown
255-79-####,1989-1992
255-80-####,1965-unknown
255-81-####,1989-1992
255-82-####,1965-unknown
