SSN Prefix,Years Issued
431-56-####,1936-1950
431-57-####,1985-unknown
431-58-####,1936-1950
431-59-####,1986-unknown
431-60-####,1951-unknown
431-61-####,1986-unknown
431-62-####,1952-unknown
431-63-####,1987-unknown
431-64-####,1953-unknown
431-65-####,1987-unknown
431-66-####,1954-unknown
431-67-####,1987-unknown
431-68-####,1955-unknown
431-69-####,1988-unknown
431-70-####,1955-unknown
431-71-####,1988-unknown
431-72-####,1956-unknown
431-73-####,1988-1992
431-74-####,1957-unknown
431-75-####,1988-1992
431-76-####,1958-unknown
431-77-####,1988-1992
431-78-####,1959-unknown
431-79-####,1988-1992
431-80-####,1960-unknown
431-81-####,1992-unknown
431-82-####,1961-unknown
431-83-####,1992-1995
431-84-####,1962-unknown
431-85-####,1992-1995
431-86-####,1963-unknown
431-87-####,1995-unknown
431-88-####,1963-unknown
431-89-####,1996-unknown
431-90-####,1964-unknown
431-91-####,1996-unknown
431-92-####,1965-unknown
431-93-####,1997-1998
431-94-####,1965-unknown
431-95-####,1998-unknown
431-96-####,1966-unknown
431-97-####,1999-2000
431-98-####,1966-unknown
431-99-####,2000-2001
432-01-####,1936-1950
432-02-####,1967-unknown
432-03-####,1936-1950
432-04-####,1968-unknown
432-05-####,1936-1950
432-06-####,1969-unknown
432-07-####,1936-1950
432-08-####,1970-unknown
432-09-####,1936-1950
432-10-####,1936-1950
432-11-####,1970-unknown
432-12-####,1936-1950
432-13-####,1971-unknown
432-14-####,1936-1950
432-15-####,1972-unknown
432-16-####,1936-1950
432-17-####,1973-unknown
432-18-####,1936-1950
432-19-####,1973-unknown
432-20-####,1936-1950
432-21-####,1973-unknown
432-22-####,1936-1950
432-23-####,1973-unknown
432-24-####,1936-1950
432-25-####,1974-unknown
432-26-####,1936-1950
432-27-####,1974-unknown
432-28-####,1936-1950
432-29-####,1975-unknown
432-30-####,1936-1950
432-31-####,1975-unknown
432-32-####,1936-1950
432-33-####,1976-unknown
432-34-####,1936-1950
432-35-####,1976-unknown
432-36-####,1936-1950
432-37-####,1977-unknown
432-38-####,1936-1950
432-39-####,1978-unknown
432-40-####,1936-1950
432-41-####,1979-unknown
432-42-####,1936-1950
432-43-####,1980-unknown
432-44-####,1936-1950
432-45-####,1981-unknown
432-46-####,1936-1950
432-47-####,1982-unknown
432-48-####,1936-1950
432-49-####,1982-unknown
432-50-####,1936-1950
432-51-####,1983-unknown
432-52-####,1936-1950
432-53-####,1983-unknown
432-54-####,1936-1950
432-55-####,1984-unknown
432-56-####,1936-1950
432-57-####,1985-unknown
432-58-####,1936-1950
432-59-####,1986-unknown
432-60-####,1951-unknown
432-61-####,1987-unknown
432-62-####,1952-unknown
432-63-####,1987-unknown
432-64-####,1953-unknown
432-65-####,1987-unknown
432-66-####,1954-unknown
432-67-####,1987-unknown
432-68-####,1955-unknown
432-69-####,1988-unknown
432-70-####,1956-unknown
432-71-####,1988-unknown
432-72-####,1956-unknown
432-73-####,1988-1992
432-74-####,1957-unknown
432-75-####,1988-1992
432-76-####,1958-1959
432-77-####,1988-1992
432-78-####,1960-unknown
432-79-####,1988-1992
432-80-####,1961-unknown
432-81-####,1992-unknown
432-82-####,1961-unknown
432-83-####,1992-1995
432-84-####,1962-unknown
432-85-####,1992-1995
432-86-####,1963-unknown
432-87-####,1995-unknown
432-88-####,1963-unknown
432-89-####,1996-unknown
432-90-####,1964-unknown
432-91-####,1997-1998
432-92-####,1965-unknown
432-93-####,1998-unknown
432-94-####,1965-unknown
432-95-####,1998-unknown
432-96-####,1966-unknown
432-97-####,1999-2000
432-98-####,1966-unknown
